strikePrice,expiryDate,PE.strikePrice,PE.expiryDate,PE.identifier,PE.openInterest,PE.totalTradedVolume,PE.impliedVolatility,PE.lastPrice,PE.underlyingValue,CE.strikePrice,CE.expiryDate,CE.identifier,CE.openInterest,CE.totalTradedVolume,CE.impliedVolatility,CE.lastPrice,Data_Timestamp,Timestamp
20200,16-May-2024,20200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20200.00,60957.0,4715.0,0.0,0.65,22174.15,20200,16-May-2024,OPTIDXNIFTY16-05-2024CE20200.00,0,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20250,16-May-2024,20250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20250.00,92201.0,1649.0,0.0,0.75,22174.15,20250,16-May-2024,OPTIDXNIFTY16-05-2024CE20250.00,82,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20300,16-May-2024,20300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20300.00,56944.0,2965.0,0.0,0.75,22174.15,20300,16-May-2024,OPTIDXNIFTY16-05-2024CE20300.00,78,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20350,16-May-2024,20350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20350.00,2560.0,262.0,0.0,0.75,22174.15,20350,16-May-2024,OPTIDXNIFTY16-05-2024CE20350.00,79,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20400,16-May-2024,20400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20400.00,11781.0,2399.0,0.0,0.8,22174.15,20400,16-May-2024,OPTIDXNIFTY16-05-2024CE20400.00,42,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20450,16-May-2024,20450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20450.00,3405.0,545.0,0.0,0.8,22174.15,20450,16-May-2024,OPTIDXNIFTY16-05-2024CE20450.00,55,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20500,16-May-2024,20500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20500.00,94791.0,6758.0,0.0,0.8,22174.15,20500,16-May-2024,OPTIDXNIFTY16-05-2024CE20500.00,679,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20550,16-May-2024,20550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20550.00,6714.0,1081.0,0.0,0.8,22174.15,20550,16-May-2024,OPTIDXNIFTY16-05-2024CE20550.00,145,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20600,16-May-2024,20600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20600.00,18200.0,5386.0,0.0,0.85,22174.15,20600,16-May-2024,OPTIDXNIFTY16-05-2024CE20600.00,52,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20650,16-May-2024,20650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20650.00,11680.0,2288.0,0.0,0.9,22174.15,20650,16-May-2024,OPTIDXNIFTY16-05-2024CE20650.00,59,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20700,16-May-2024,20700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20700.00,33672.0,2895.0,0.0,0.95,22174.15,20700,16-May-2024,OPTIDXNIFTY16-05-2024CE20700.00,244,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20750,16-May-2024,20750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20750.00,13487.0,689.0,0.0,1.05,22174.15,20750,16-May-2024,OPTIDXNIFTY16-05-2024CE20750.00,39,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20800,16-May-2024,20800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20800.00,56883.0,7105.0,0.0,1.1,22174.15,20800,16-May-2024,OPTIDXNIFTY16-05-2024CE20800.00,79,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20850,16-May-2024,20850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20850.00,20638.0,1079.0,0.0,1.15,22174.15,20850,16-May-2024,OPTIDXNIFTY16-05-2024CE20850.00,177,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20900,16-May-2024,20900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20900.00,64035.0,14295.0,0.0,1.35,22174.15,20900,16-May-2024,OPTIDXNIFTY16-05-2024CE20900.00,63,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
20950,16-May-2024,20950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20950.00,29726.0,3655.0,0.0,1.45,22174.15,20950,16-May-2024,OPTIDXNIFTY16-05-2024CE20950.00,119,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21000,16-May-2024,21000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21000.00,229025.0,26358.0,0.0,1.7,22174.15,21000,16-May-2024,OPTIDXNIFTY16-05-2024CE21000.00,1505,14,0.0,1175.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21050,16-May-2024,21050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21050.00,20526.0,2046.0,0.0,1.95,22174.15,21050,16-May-2024,OPTIDXNIFTY16-05-2024CE21050.00,80,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21100,16-May-2024,21100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21100.00,70395.0,12618.0,0.0,2.05,22174.15,21100,16-May-2024,OPTIDXNIFTY16-05-2024CE21100.00,121,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21150,16-May-2024,21150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21150.00,24347.0,4849.0,0.0,2.35,22174.15,21150,16-May-2024,OPTIDXNIFTY16-05-2024CE21150.00,65,13,0.0,1029.4,14-May-2024 09:16:45,"14/05/2024, 09:18"
21200,16-May-2024,21200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21200.00,100153.0,17989.0,0.0,2.65,22174.15,21200,16-May-2024,OPTIDXNIFTY16-05-2024CE21200.00,101,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21250,16-May-2024,21250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21250.00,48082.0,11673.0,0.0,3.1,22174.15,21250,16-May-2024,OPTIDXNIFTY16-05-2024CE21250.00,95,6,0.0,917.35,14-May-2024 09:16:45,"14/05/2024, 09:18"
21300,16-May-2024,21300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21300.00,65986.0,21325.0,0.0,3.55,22174.15,21300,16-May-2024,OPTIDXNIFTY16-05-2024CE21300.00,349,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21350,16-May-2024,21350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21350.00,26960.0,11999.0,0.0,4.1,22174.15,21350,16-May-2024,OPTIDXNIFTY16-05-2024CE21350.00,211,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21400,16-May-2024,21400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21400.00,87015.0,24169.0,0.0,4.65,22174.15,21400,16-May-2024,OPTIDXNIFTY16-05-2024CE21400.00,1281,10,0.0,778.9,14-May-2024 09:16:45,"14/05/2024, 09:18"
21450,16-May-2024,21450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21450.00,25570.0,7974.0,0.0,5.5,22174.15,21450,16-May-2024,OPTIDXNIFTY16-05-2024CE21450.00,274,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21500,16-May-2024,21500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21500.00,179216.0,20491.0,0.0,6.55,22174.15,21500,16-May-2024,OPTIDXNIFTY16-05-2024CE21500.00,11764,265,0.0,673.75,14-May-2024 09:16:45,"14/05/2024, 09:18"
21550,16-May-2024,21550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21550.00,31206.0,9055.0,0.0,7.65,22174.15,21550,16-May-2024,OPTIDXNIFTY16-05-2024CE21550.00,727,0,0.0,0.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21600,16-May-2024,21600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21600.00,98466.0,18845.0,0.0,9.0,22174.15,21600,16-May-2024,OPTIDXNIFTY16-05-2024CE21600.00,3191,22,0.0,576.35,14-May-2024 09:16:45,"14/05/2024, 09:18"
21650,16-May-2024,21650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21650.00,29500.0,9913.0,0.0,11.1,22174.15,21650,16-May-2024,OPTIDXNIFTY16-05-2024CE21650.00,1760,45,0.0,532.4,14-May-2024 09:16:45,"14/05/2024, 09:18"
21700,16-May-2024,21700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21700.00,99705.0,20528.0,0.0,13.85,22174.15,21700,16-May-2024,OPTIDXNIFTY16-05-2024CE21700.00,7443,487,0.0,490.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21750,16-May-2024,21750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21750.00,52381.0,11563.0,0.0,17.1,22174.15,21750,16-May-2024,OPTIDXNIFTY16-05-2024CE21750.00,5506,415,0.0,437.9,14-May-2024 09:16:45,"14/05/2024, 09:18"
21800,16-May-2024,21800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21800.00,145446.0,20428.0,0.0,21.35,22174.15,21800,16-May-2024,OPTIDXNIFTY16-05-2024CE21800.00,19276,2441,0.0,390.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21850,16-May-2024,21850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21850.00,64160.0,24157.0,0.0,26.5,22174.15,21850,16-May-2024,OPTIDXNIFTY16-05-2024CE21850.00,16692,928,0.0,345.2,14-May-2024 09:16:45,"14/05/2024, 09:18"
21900,16-May-2024,21900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21900.00,129912.0,35735.0,0.0,33.25,22174.15,21900,16-May-2024,OPTIDXNIFTY16-05-2024CE21900.00,36014,5810,0.0,302.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
21950,16-May-2024,21950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE21950.00,63861.0,18535.0,0.0,42.1,22174.15,21950,16-May-2024,OPTIDXNIFTY16-05-2024CE21950.00,29169,2982,0.0,260.15,14-May-2024 09:16:45,"14/05/2024, 09:18"
22000,16-May-2024,22000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22000.00,166088.0,64118.0,0.0,53.45,22174.15,22000,16-May-2024,OPTIDXNIFTY16-05-2024CE22000.00,122676,31030,0.0,222.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
22050,16-May-2024,22050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22050.00,42279.0,22338.0,0.0,68.2,22174.15,22050,16-May-2024,OPTIDXNIFTY16-05-2024CE22050.00,45866,18489,0.0,185.95,14-May-2024 09:16:45,"14/05/2024, 09:18"
22100,16-May-2024,22100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22100.00,91496.0,80080.0,0.0,85.3,22174.15,22100,16-May-2024,OPTIDXNIFTY16-05-2024CE22100.00,133914,105846,0.0,154.25,14-May-2024 09:16:45,"14/05/2024, 09:18"
22150,16-May-2024,22150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22150.00,28514.0,36140.0,0.0,106.75,22174.15,22150,16-May-2024,OPTIDXNIFTY16-05-2024CE22150.00,61204,74614,0.0,125.25,14-May-2024 09:16:45,"14/05/2024, 09:18"
22200,16-May-2024,22200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22200.00,52104.0,33594.0,0.0,131.75,22174.15,22200,16-May-2024,OPTIDXNIFTY16-05-2024CE22200.00,169527,121298,0.0,99.6,14-May-2024 09:16:45,"14/05/2024, 09:18"
22250,16-May-2024,22250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22250.00,10362.0,8076.0,0.0,159.25,22174.15,22250,16-May-2024,OPTIDXNIFTY16-05-2024CE22250.00,65154,41039,0.0,77.7,14-May-2024 09:16:45,"14/05/2024, 09:18"
22300,16-May-2024,22300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22300.00,36723.0,10411.0,0.0,190.85,22174.15,22300,16-May-2024,OPTIDXNIFTY16-05-2024CE22300.00,197172,75847,0.0,59.1,14-May-2024 09:16:45,"14/05/2024, 09:18"
22350,16-May-2024,22350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22350.00,6105.0,2008.0,0.0,225.9,22174.15,22350,16-May-2024,OPTIDXNIFTY16-05-2024CE22350.00,75481,34991,0.0,44.25,14-May-2024 09:16:45,"14/05/2024, 09:18"
22400,16-May-2024,22400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22400.00,24543.0,1752.0,0.0,263.75,22174.15,22400,16-May-2024,OPTIDXNIFTY16-05-2024CE22400.00,175088,49866,0.0,32.55,14-May-2024 09:16:45,"14/05/2024, 09:18"
22450,16-May-2024,22450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22450.00,2732.0,415.0,0.0,305.25,22174.15,22450,16-May-2024,OPTIDXNIFTY16-05-2024CE22450.00,63224,22478,0.0,23.9,14-May-2024 09:16:45,"14/05/2024, 09:18"
22500,16-May-2024,22500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22500.00,32451.0,3871.0,0.0,347.95,22174.15,22500,16-May-2024,OPTIDXNIFTY16-05-2024CE22500.00,210164,45779,0.0,17.4,14-May-2024 09:16:45,"14/05/2024, 09:18"
22550,16-May-2024,22550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22550.00,2305.0,120.0,0.0,385.75,22174.15,22550,16-May-2024,OPTIDXNIFTY16-05-2024CE22550.00,74439,17752,0.0,12.25,14-May-2024 09:16:45,"14/05/2024, 09:18"
22600,16-May-2024,22600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22600.00,8763.0,112.0,0.0,437.95,22174.15,22600,16-May-2024,OPTIDXNIFTY16-05-2024CE22600.00,149498,33319,0.0,8.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
22650,16-May-2024,22650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22650.00,1887.0,0.0,0.0,0.0,22174.15,22650,16-May-2024,OPTIDXNIFTY16-05-2024CE22650.00,66297,13525,0.0,6.35,14-May-2024 09:16:45,"14/05/2024, 09:18"
22700,16-May-2024,22700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22700.00,5621.0,12.0,0.0,530.0,22174.15,22700,16-May-2024,OPTIDXNIFTY16-05-2024CE22700.00,139542,22907,0.0,4.5,14-May-2024 09:16:45,"14/05/2024, 09:18"
22750,16-May-2024,22750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22750.00,867.0,0.0,0.0,0.0,22174.15,22750,16-May-2024,OPTIDXNIFTY16-05-2024CE22750.00,67719,12977,0.0,3.25,14-May-2024 09:16:45,"14/05/2024, 09:18"
22800,16-May-2024,22800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22800.00,4288.0,19.0,0.0,626.15,22174.15,22800,16-May-2024,OPTIDXNIFTY16-05-2024CE22800.00,181746,24336,0.0,2.55,14-May-2024 09:16:45,"14/05/2024, 09:18"
22850,16-May-2024,22850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22850.00,987.0,1.0,0.0,680.0,22174.15,22850,16-May-2024,OPTIDXNIFTY16-05-2024CE22850.00,52658,8144,0.0,2.15,14-May-2024 09:16:45,"14/05/2024, 09:18"
22900,16-May-2024,22900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22900.00,1457.0,14.0,0.0,725.0,22174.15,22900,16-May-2024,OPTIDXNIFTY16-05-2024CE22900.00,92930,15312,0.0,1.85,14-May-2024 09:16:45,"14/05/2024, 09:18"
22950,16-May-2024,22950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE22950.00,618.0,0.0,0.0,0.0,22174.15,22950,16-May-2024,OPTIDXNIFTY16-05-2024CE22950.00,28252,4252,0.0,1.65,14-May-2024 09:16:45,"14/05/2024, 09:18"
23000,16-May-2024,23000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23000.00,3609.0,13.0,0.0,826.0,22174.15,23000,16-May-2024,OPTIDXNIFTY16-05-2024CE23000.00,250695,25842,0.0,1.5,14-May-2024 09:16:45,"14/05/2024, 09:18"
23050,16-May-2024,23050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23050.00,129.0,0.0,0.0,0.0,22174.15,23050,16-May-2024,OPTIDXNIFTY16-05-2024CE23050.00,20735,2312,0.0,1.5,14-May-2024 09:16:45,"14/05/2024, 09:18"
23100,16-May-2024,23100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23100.00,1520.0,0.0,0.0,0.0,22174.15,23100,16-May-2024,OPTIDXNIFTY16-05-2024CE23100.00,56449,8785,0.0,1.35,14-May-2024 09:16:45,"14/05/2024, 09:18"
23150,16-May-2024,23150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23150.00,126.0,0.0,0.0,0.0,22174.15,23150,16-May-2024,OPTIDXNIFTY16-05-2024CE23150.00,18567,4052,0.0,1.3,14-May-2024 09:16:45,"14/05/2024, 09:18"
23200,16-May-2024,23200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23200.00,229.0,0.0,0.0,0.0,22174.15,23200,16-May-2024,OPTIDXNIFTY16-05-2024CE23200.00,92182,6932,0.0,1.3,14-May-2024 09:16:45,"14/05/2024, 09:18"
23250,16-May-2024,23250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23250.00,11.0,0.0,0.0,0.0,22174.15,23250,16-May-2024,OPTIDXNIFTY16-05-2024CE23250.00,18096,1726,0.0,1.25,14-May-2024 09:16:45,"14/05/2024, 09:18"
23300,16-May-2024,23300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23300.00,88.0,0.0,0.0,0.0,22174.15,23300,16-May-2024,OPTIDXNIFTY16-05-2024CE23300.00,44130,4942,0.0,1.15,14-May-2024 09:16:45,"14/05/2024, 09:18"
23350,16-May-2024,23350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23350.00,22.0,0.0,0.0,0.0,22174.15,23350,16-May-2024,OPTIDXNIFTY16-05-2024CE23350.00,15890,3257,0.0,1.05,14-May-2024 09:16:45,"14/05/2024, 09:18"
23400,16-May-2024,23400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23400.00,38.0,0.0,0.0,0.0,22174.15,23400,16-May-2024,OPTIDXNIFTY16-05-2024CE23400.00,37454,3332,0.0,1.05,14-May-2024 09:16:45,"14/05/2024, 09:18"
23450,16-May-2024,23450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23450.00,54.0,0.0,0.0,0.0,22174.15,23450,16-May-2024,OPTIDXNIFTY16-05-2024CE23450.00,12530,1400,0.0,1.1,14-May-2024 09:16:45,"14/05/2024, 09:18"
23500,16-May-2024,23500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23500.00,201.0,4.0,0.0,1335.5,22174.15,23500,16-May-2024,OPTIDXNIFTY16-05-2024CE23500.00,137941,9161,0.0,1.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
23550,16-May-2024,23550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23550.00,36.0,0.0,0.0,0.0,22174.15,23550,16-May-2024,OPTIDXNIFTY16-05-2024CE23550.00,4317,821,0.0,1.0,14-May-2024 09:16:45,"14/05/2024, 09:18"
23600,16-May-2024,23600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23600.00,39.0,0.0,0.0,0.0,22174.15,23600,16-May-2024,OPTIDXNIFTY16-05-2024CE23600.00,28055,1176,0.0,0.95,14-May-2024 09:16:45,"14/05/2024, 09:18"
23650,16-May-2024,23650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23650.00,37.0,0.0,0.0,0.0,22174.15,23650,16-May-2024,OPTIDXNIFTY16-05-2024CE23650.00,6873,765,0.0,1.05,14-May-2024 09:16:45,"14/05/2024, 09:18"
23700,16-May-2024,23700.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23700.00,51.0,0.0,0.0,0.0,22174.15,23700,16-May-2024,OPTIDXNIFTY16-05-2024CE23700.00,34315,4796,0.0,0.85,14-May-2024 09:16:45,"14/05/2024, 09:18"
23750,16-May-2024,23750.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23750.00,32.0,0.0,0.0,0.0,22174.15,23750,16-May-2024,OPTIDXNIFTY16-05-2024CE23750.00,3307,701,0.0,0.9,14-May-2024 09:16:45,"14/05/2024, 09:18"
23800,16-May-2024,23800.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23800.00,33.0,0.0,0.0,0.0,22174.15,23800,16-May-2024,OPTIDXNIFTY16-05-2024CE23800.00,14621,480,0.0,0.9,14-May-2024 09:16:45,"14/05/2024, 09:18"
23850,16-May-2024,23850.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23850.00,30.0,0.0,0.0,0.0,22174.15,23850,16-May-2024,OPTIDXNIFTY16-05-2024CE23850.00,3162,126,0.0,0.85,14-May-2024 09:16:45,"14/05/2024, 09:18"
23900,16-May-2024,23900.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23900.00,28.0,0.0,0.0,0.0,22174.15,23900,16-May-2024,OPTIDXNIFTY16-05-2024CE23900.00,12492,139,0.0,0.85,14-May-2024 09:16:45,"14/05/2024, 09:18"
23950,16-May-2024,23950.0,16-May-2024,OPTIDXNIFTY16-05-2024PE23950.00,30.0,0.0,0.0,0.0,22174.15,23950,16-May-2024,OPTIDXNIFTY16-05-2024CE23950.00,1264,233,0.0,0.75,14-May-2024 09:16:45,"14/05/2024, 09:18"
24000,16-May-2024,24000.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24000.00,36.0,0.0,0.0,0.0,22174.15,24000,16-May-2024,OPTIDXNIFTY16-05-2024CE24000.00,112081,2418,0.0,0.75,14-May-2024 09:16:45,"14/05/2024, 09:18"
24050,16-May-2024,24050.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24050.00,37.0,0.0,0.0,0.0,22174.15,24050,16-May-2024,OPTIDXNIFTY16-05-2024CE24050.00,3446,51,0.0,0.7,14-May-2024 09:16:45,"14/05/2024, 09:18"
24100,16-May-2024,24100.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24100.00,60.0,0.0,0.0,0.0,22174.15,24100,16-May-2024,OPTIDXNIFTY16-05-2024CE24100.00,8465,2222,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24150,16-May-2024,24150.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24150.00,68.0,0.0,0.0,0.0,22174.15,24150,16-May-2024,OPTIDXNIFTY16-05-2024CE24150.00,1136,87,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24200,16-May-2024,24200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24200.00,53.0,0.0,0.0,0.0,22174.15,24200,16-May-2024,OPTIDXNIFTY16-05-2024CE24200.00,7061,299,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24250,16-May-2024,24250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24250.00,64.0,0.0,0.0,0.0,22174.15,24250,16-May-2024,OPTIDXNIFTY16-05-2024CE24250.00,6530,231,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24300,16-May-2024,24300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24300.00,32.0,0.0,0.0,0.0,22174.15,24300,16-May-2024,OPTIDXNIFTY16-05-2024CE24300.00,9118,43,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24350,16-May-2024,24350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24350.00,42.0,0.0,0.0,0.0,22174.15,24350,16-May-2024,OPTIDXNIFTY16-05-2024CE24350.00,4517,69,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24400,16-May-2024,24400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24400.00,34.0,0.0,0.0,0.0,22174.15,24400,16-May-2024,OPTIDXNIFTY16-05-2024CE24400.00,32135,4380,0.0,0.75,14-May-2024 09:16:45,"14/05/2024, 09:18"
24450,16-May-2024,24450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24450.00,36.0,0.0,0.0,0.0,22174.15,24450,16-May-2024,OPTIDXNIFTY16-05-2024CE24450.00,12930,106,0.0,0.8,14-May-2024 09:16:45,"14/05/2024, 09:18"
24500,16-May-2024,24500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE24500.00,22.0,0.0,0.0,0.0,22174.15,24500,16-May-2024,OPTIDXNIFTY16-05-2024CE24500.00,145998,5094,0.0,0.75,14-May-2024 09:16:45,"14/05/2024, 09:18"
20200,16-May-2024,20200.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20200.00,60957.0,5194.0,45.72,0.65,22172.25,20200,16-May-2024,OPTIDXNIFTY16-05-2024CE20200.00,0,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20250,16-May-2024,20250.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20250.00,92201.0,1883.0,45.63,0.75,22172.25,20250,16-May-2024,OPTIDXNIFTY16-05-2024CE20250.00,82,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20300,16-May-2024,20300.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20300.00,56944.0,3548.0,44.21,0.7,22172.25,20300,16-May-2024,OPTIDXNIFTY16-05-2024CE20300.00,78,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20350,16-May-2024,20350.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20350.00,2560.0,396.0,43.41,0.75,22172.25,20350,16-May-2024,OPTIDXNIFTY16-05-2024CE20350.00,79,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20400,16-May-2024,20400.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20400.00,11781.0,2544.0,42.29,0.8,22172.25,20400,16-May-2024,OPTIDXNIFTY16-05-2024CE20400.00,42,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20450,16-May-2024,20450.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20450.00,3405.0,545.0,41.18,0.8,22172.25,20450,16-May-2024,OPTIDXNIFTY16-05-2024CE20450.00,55,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20500,16-May-2024,20500.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20500.00,94791.0,8493.0,40.34,0.85,22172.25,20500,16-May-2024,OPTIDXNIFTY16-05-2024CE20500.00,679,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20550,16-May-2024,20550.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20550.00,6714.0,1801.0,38.95,0.8,22172.25,20550,16-May-2024,OPTIDXNIFTY16-05-2024CE20550.00,145,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20600,16-May-2024,20600.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20600.00,18200.0,5768.0,38.1,0.85,22172.25,20600,16-May-2024,OPTIDXNIFTY16-05-2024CE20600.00,52,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
20650,16-May-2024,20650.0,16-May-2024,OPTIDXNIFTY16-05-2024PE20650.00,11680.0,3241.0,36.98,0.85,22172.25,20650,16-May-2024,OPTIDXNIFTY16-05-2024CE20650.00,59,0,0.0,0.0,14-May-2024 09:17:46,"14/05/2024, 09:19"
